,id,name,mpn,url_1,price_1,old_price_1,currency_1,info,cpu_type_1,cpu_implementation_1,cpu_number_of_cores_1,display_size__inch_1,memory_ram__gb_1,storage_type_1,storage_capacity__gb_1,design_color_name_1,general_year_1,url_2,url_3,url_4,price_2,old_price_2,currency_2,price_3,old_price_3,currency_3,price_4,old_price_4,currency_4,url_5,url_6,url_7,price_5,old_price_5,currency_5,price_6,old_price_6,currency_6,url_8,url_9,url_10,url_11,price_7,old_price_7,currency_7,price_8,old_price_8,currency_8,price_9,old_price_9,currency_9,url_12,price_10,old_price_10,currency_10
296,1035,HP 15S-EQ2316ND 5500U,6J5W3EA#ABH,https://www.bol.com/be/nl/p/hp-15s-eq2316nd-5500u-notebook-39-6-cm-full-hd-amd-ryzen-5-8-gb-ddr4-sdram-512-gb-ssd-wi-fi-5-windows-11-home-in-s-mode-zilver/9300000096879943/,549,649,EUR,AMD Ryzen 5 - 5500U - 6 cores - 15.6 inch - 8GB - 512GB SSD - Silver - 6J5W3EA#ABH,AMD Ryzen 5,5500U,6,15.6,8,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1025,Dell Latitude 7310,93R85,https://www.bol.com/be/nl/p/dell-latitude-7310-ddr4-sdram-notebook-33-8-cm-1920-x-1080-pixels-intel-10de-generatie-core-i5-8-gb-256-gb-ssd-wi-fi-6-windows-10-pro-zwart/9300000003443619/,1634.15,,EUR,Intel Core i5 - i5-10310U - 4 cores - 13.3 inch - 8GB - 256GB SSD - Black - 93R85,Intel Core i5,i5-10310U,4,13.3,8,SSD,256,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,6068,HP Specter X360 14-EA1012NB,675A8EA#UUG,https://www.coolblue.be/en/product/899312/hp-spectre-x360-14-ea1012nb-azerty.html,1599,1758.9,EUR,Intel Core i7 - 4 cores - 13.5 inch - 16GB - 1GB SSD - Blue - 675A8EA#UUG,Intel Core i7,,4,13.5,16,SSD,1,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,5203,Lenovo 16 ThinkPad P1 Gen 4,20Y4S2NG00,https://www.bestbuy.com/site/lenovo-16-thinkpad-p1-gen-4-laptop-intel-core-i7-16gb-memory-nvidia-quadro-t1000-512-ssd-black/6505401.p?skuId=6505401,2329.99,,USD,2022 - Intel 11th Generation Core i7 - 11800H - 8 cores - 16 inch - 16GB - 512GB SSD - Black - 20Y4S2NG00,Intel 11th Generation Core i7,11800H,8,16,16,SSD,512,Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1938,Asus P1512CEA-EJ0200W,90NX05E1-M007D0,https://www.bol.com/be/nl/p/asus-p1512cea-ej0200w-i5-1135g7-notebook-39-6-cm-full-hd-intel-core-i5-8-gb-ddr4-sdram-512-gb-ssd-wi-fi-5-windows-11-home-grijs/9300000075011738/,,561.2,EUR,Intel Core i5 - 1135G7 - 4 cores - 15.6 inch - 8GB - 512GB SSD - Gray - 90NX05E1-M007D0,Intel Core i5,1135G7,4,15.6,8,SSD,512,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1098,Acer Extensa 15 EX215-53G-50N5,NX.EGCEH.002,https://www.bol.com/be/nl/p/acer-extensa-15-ex215-53g-50n5-intel-i5-1035g1-15-6-fhd-8-gb-512-gb-ssd-nvidia-mx-330-2gb-windows-10/9300000038764553/,649.99,649,EUR,Intel Core i5 - 1035G1 - 15.6 inch - 8GB - 512GB SSD - black - NX.EGCEH.002,Intel Core i5,1035G1,,15.6,8,SSD,512,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1740,Lenovo Ideapad 3 N4020,81WH009EML,https://www.bol.com/be/nl/p/lenovo-ideapad-3-n4020-notebook-35-6-cm-full-hd-intel-celeron-n-4-gb-ddr4-sdram-128-gb-ssd-wi-fi-5-windows-11-home-in-s-mode-grijs/9300000109297406/,399,,EUR,Intel Celeron - N4020 - 2 cores - 14 inch - 4GB - 128GB SSD - Gray - 81WH009EML,Intel Celeron,N4020,2,14,4,SSD,128,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1745,Dell Latitude 3301 LPDDR3-Sdram,5VNX2,https://www.bol.com/be/nl/p/dell-latitude-3301-lpddr3-sdram-notebook-33-8-cm-1920-x-1080-pixels-intel-8de-generatie-core-i5-8-gb-256-gb-ssd-wi-fi-5-windows-10-pro-zwart/9200000119802394/,875,,EUR,Intel Core i5 - i5-8265U - 4 cores - 13.3 inch - 8GB - 256GB SSD - black - 5VNX2,Intel Core i5,i5-8265U,4,13.3,8,SSD,256,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1183,Lenovo V V14,82KA0039MH,https://www.bol.com/be/nl/p/lenovo-v-v14-i3-1115g4-notebook-35-6-cm-full-hd-intel-core-i3-8-gb-ddr4-sdram-256-gb-ssd-wi-fi-5-windows-10-pro-zwart/9300000043679961/,440.5,439.5,EUR,Intel® Core™ i3 - i3-1115G4 - 2 cores - 14 inch - 8GB - 256GB SSD - Black - 82KA0039MH,Intel® Core™ i3,i3-1115G4,2,14,8,SSD,256,Black,,https://azerty.nl/product/lenovo-v14-g2-itl-82ka-intel-core-i3-1115g4-3-ghz/4644796,https://azerty.nl/product/lenovo-v14-g2-itl-82ka-laptop/4644796,,450.12,453.75,EUR,,417.93,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,7747,Lenovo IdeaPad 5,82FG00FPMB,https://www.bol.com/be/nl/p/lenovo-ideapad-5-i5-1135g7-notebook-39-6-cm-full-hd-intel-core-i5-16-gb-ddr4-sdram-512-gb-ssd-wi-fi-6-windows-10-home/9300000026444845/,649,,EUR,Intel Core i5 - i5-1135G7 - 4 cores - 15.6 inch - 16GB - 512GB - 512GB SSD - Gray - 82FG00FPMB,Intel Core i5,i5-1135G7,4,15.6,16,SSD,512,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1753,Acer Chromebook 315,NX.KB9EH.005,https://www.bol.com/be/nl/p/acer-chromebook-315-cb315-4h-c229-15-6-inch/9300000122573003/,379,349,EUR,Intel Celeron - N5100 - 4 cores - 15.6 inch - 4GB - 64GB Flash - Silver - NX.KB9EH.005,Intel Celeron,N5100,4,15.6,4,Flash,64,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,7748,Lenovo IdeaPad 3 15IGL05,81WQ00F0MB,https://www.coolblue.be/en/product/909826/lenovo-ideapad-3-15igl05-81wq00f0mb-azerty.html,369,391,EUR,Intel Celeron - 2 cores - 15.6 inch - 4GB - 128GB - 128GB SSD - Gray - 81WQ00F0MB,Intel Celeron,,2,15.6,4,SSD,128,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,907,Lenovo Ideapad 3 17ITL6,82H900PEMH,https://www.bol.com/be/nl/p/lenovo-ideapad-3-17itl6-intel-core-i5-1135g7-8gb-512gb-ssd-17-3-fhd-ips-intel-iris-xe-graphics-g7-windows-11-home/9300000067068456/,833.95,805,EUR,Intel® Core™ i5 - i5-1135G7 - 4 cores - 17.3 inch - 8GB - 512GB SSD - Arctic grey - 82H900PEMH,Intel® Core™ i5,i5-1135G7,4,17.3,8,SSD,512,Arctic grey,,https://azerty.nl/product/ip-3-17itl6-i5-1135g7-8gb-512gb-w11h-2-year-arctic-grey-qwerty/4798970,,,799,799.01,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1034,Asus VIVOBOOK Pro 15 OLED M3500QC-L1297W,90NB0UT2-M001T0,https://www.bol.com/be/nl/p/asus-vivobook-pro-15-oled-m3500qc-l1297w-creator-laptop-15-6-inch/9300000051296781/,,971.29,EUR,AMD Ryzen 7 - 5800H - 8 cores - 15.6 inch - 16GB - 512GB SSD - Blue - 90NB0UT2-M001T0,AMD Ryzen 7,5800H,8,15.6,16,SSD,512,Blue,,https://www.bol.com/be/nl/p/asus-vivobook-pro-15-oled-m3500qc-l1297w-creator-laptop-15-6-inch-azerty/9300000052152988/,,,799.14,812.15,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,1923,Asus Tuf Gaming F15 FX506LHB-HN323W,90NR03U2-M009L0,https://www.bol.com/be/nl/p/asus-tuf-gaming-f15-fx506lhb-hn323w-gaming-laptop-15-6-inch-144-hz-azerty/9300000095627747/,829,699,EUR,Intel Core i5 - i5-10300H - 4 cores - 15.6 inch - 8GB - 512GB SSD - Black - 90NR03U2-M009L0,Intel Core i5,i5-10300H,4,15.6,8,SSD,512,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,1790,HP 15S-EQ2405ND,4U8Q1EA#ABH,https://www.bol.com/be/nl/p/hp-15s-eq2405nd/9300000045257768/,539,527.2,EUR,AMD Ryzen 3 - 5300U - 4 cores - 15.6 inch - 8GB - 256GB SSD - Silver - 4U8Q1EA#ABH,AMD Ryzen 3,5300U,4,15.6,8,SSD,256,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,1811,Lenovo Thinkpad L14,20X1-00HYFR,https://www.bol.com/be/nl/p/lenovo-thinkpad-l14-i7-1165g7-notebook-35-6-cm-full-hd-intel-core-i7-8-gb-ddr4-sdram-512-gb-ssd-wi-fi-6-windows-10-pro-zwart/9300000084729866/,1799,1099,EUR,Intel Core i7 - i7-1165G7 - 4 cores - 14 inch - 8GB - 512GB SSD - Black - 20X1-00HYFR,Intel Core i7,i7-1165G7,4,14,8,SSD,512,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,911,Acer Nitro5,NH.QAREH.004,https://www.bol.com/be/nl/p/acer-nitro5-17-3-fhd-ips-r7-5800h-16gb-512ssd-rtx3060-6-w10/9300000076394488/,1316.86,1325.25,EUR,AMD Ryzen 7 - 5800H - 17.3 inch - 16GB - 512GB SSD - Black - NH.QAREH.004,AMD Ryzen 7,5800H,,17.3,16,SSD,512,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,1042,Asus Rog Zephyrus M16 GU603ZM-LS062W,90NR0911-M003N0,https://www.bol.com/be/nl/p/asus-rog-zephyrus-m16-gu603zm-ls062w-gaming-laptop-16-inch-165hz/9300000071777983/,1849.27,1855.71,EUR,Intel® Core™ i7 - i7-12700H - 14 cores - 16 inch - 16GB - 1000GB SSD - Off Black - 90NR0911-M003N0,Intel® Core™ i7,i7-12700H,14,16,16,SSD,1000,Off Black,,https://azerty.nl/product/asus-rog-zephyrus-m16-gu603zm-ls062w-laptop/4786614,,,2453.3,2199,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,1307,Lenovo Thinkpad T14 Gen 2,20W000T9US,https://www.bol.com/be/nl/p/lenovo-thinkpad-t14-gen-2-14-intel-core-i5-1135g7-8gb-ddr4ram-256gb-nvme-ssd-windows-10-pro-intel-iris-xe-graphics/9300000100358755/,1099.99,1099,EUR,Intel Core i5 - i5-1135G7 - 4 cores - 14 inch - 8GB - 256GB SSD - Black - 20W000T9US,Intel Core i5,i5-1135G7,4,14,8,SSD,256,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,1819,Asus VivoBook Pro 16x N7600PC-KV206W,90NB0UI3-M00BE0,https://www.bol.com/be/nl/p/asus-vivobook-pro-16x-n7600pc-kv206w-creator-laptop-16-inch-120-hz/9300000082477954/,1081.77,1090.07,EUR,Intel Core i7 - i7-11370H - 4 cores - 16 inch - 16GB - 512GB SSD - Silver - 90NB0UI3-M00BE0,Intel Core i7,i7-11370H,4,16,16,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,7749,HP 17-cp0385nd 5700U,538H5EA#ABH,https://www.bol.com/be/nl/p/hp-17-cp0385nd-5700u-notebook-43-9-cm-full-hd-amd-ryzen-7-16-gb-ddr4-sdram-1000-gb-ssd-wi-fi-6-windows-11-home-zilver/9300000057285876/,987,,EUR,AMD Ryzen 7 - 5700U - 8 cores - 17.3 inch - 16GB - 1000GB - 1000GB SSD - Silver - 538H5EA#ABH,AMD Ryzen 7,5700U,8,17.3,16,SSD,1000,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1116,Lenovo 300E N4120 Hybrid,81M9006EMH,https://www.bol.com/be/nl/p/lenovo-300e-n4120-hybride-29-5-cm-touchscreen-hd-intel-celeron-n-4-gb-lpddr4-sdram-128-gb-ssd-wi-fi-5-windows-10-pro-zwart/9300000044143383/,309,329,EUR,Intel® Celeron® N - N4120 - 4 cores - 11.6 inch - 4GB - 128GB - 128GB SSD - Black - 81M9006EMH,Intel® Celeron® N,N4120,4,11.6,4,SSD,128,Black,,https://azerty.nl/product/300e-windows-n4120-4gb-128gb-w10p64-1-year-qwerty/4786497,https://azerty.nl/product/lenovo-300e-2-in-1-laptop-2e-gen-intel-celeron-n4120/4786497,,326.7,329.12,EUR,328.88,326.7,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,1105,Lenovo Ideapad Gaming 3 15IHU6 82K100DWMH,82K100DWMH,https://www.bol.com/be/nl/p/lenovo-ideapad-gaming-3-15ihu6-82k100dwmh-gaming-laptop-15-6-inch/9300000033691289/,727.27,732.96,EUR,2021 - Intel Core i5 - i5-11300H - 4 cores - 15.6 inch - 16GB - 512GB SSD - Black - 82K100DWMH,Intel Core i5,i5-11300H,4,15.6,16,SSD,512,Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,7750,Asus E410MA-BV2013WS N4020,90NB0Q15-M00RF0,https://www.bol.com/be/nl/p/asus-e410ma-bv2013ws-n4020-notebook-35-6-cm-hd-intel-celeron-n-4-gb-ddr4-sdram-64-gb-emmc-wi-fi-5-windows-11-home-in-s-mode-zwart/9300000135596353/,279,,EUR,Intel Celeron - N4020 - 2 cores - 14 inch - 4GB - 64GB - 64GB Flash - Black - 90NB0Q15-M00RF0,Intel Celeron,N4020,2,14,4,Flash,64,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1075,Lenovo Thinkpad T15,T15 Gen2,https://www.bol.com/be/nl/p/lenovo-thinkpad-t15-i5-1135g7-notebook-39-6-cm-full-hd-intel-core-i5-16-gb-ddr4-sdram-512-gb-ssd-wi-fi-6-windows-10-pro-zwart/9300000070400792/,1429,1479,EUR,Intel Core i5 - i5-1135G7 - 4 cores - 15.6 inch - 16GB - 512GB SSD - Black - T15 Gen2,Intel Core i5,i5-1135G7,4,15.6,16,SSD,512,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1066,Dell Vostro 15 3515,28KVV,https://www.bol.com/be/nl/p/dell-vostro-15-3515-laptop-15-6-inch/9300000066822996/,550,,EUR,AMD Ryzen 3 - 4565 - 2 cores - 15.6 inch - 4GB - 1000GB HDD - black - 28KVV,AMD Ryzen 3,4565,2,15.6,4,HDD,1000,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,7751,Acer Aspire 5 A515-56-766U FHD,NX.A18EH.005,https://www.bol.com/be/nl/p/acer-aspire-5-a515-56-766u-fhd-i7-1165g7-16gb-1tb-nvme-windows-11/9300000136173309/,969,,EUR,Intel Core i7 - i7-1165G7 - 15.6 inch - 16GB - 1000GB - 1000GB SSD - Black - NX.A18EH.005,Intel Core i7,i7-1165G7,,15.6,16,SSD,1000,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1069,Dell Latitude 5590,Latitude5590,https://www.bol.com/be/nl/p/dell-latitude-5590-notebook-39-6-cm-full-hd-intel-core-i5-8gb-ram-256gb-ssd-windows-10-pro-zwart/9300000127262414/,499,519,EUR,Intel Core i7 - Core i7-8650U - 15.6 inch - 8GB - 256GB SSD - black - Latitude5590,Intel Core i7,Core i7-8650U,,15.6,8,SSD,256,black,,https://www.bol.com/be/nl/p/dell-latitude-5590-notebook-39-6-cm-full-hd-intel-core-i7-8gb-ram-256gb-ssd-windows-10-pro-zwart/9300000127262403/,,,,499,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,1089,Medion Erazer Beast X25,30034307,https://www.bol.com/be/nl/p/medion-erazer-beast-x25-gaming-laptop-165-hz-17-3-inch/9300000131537174/,1699,1899,EUR,AMD Ryzen 7 - 5800H - 8 cores - 17.3 inch - 32GB - 1000GB SSD - Black - 30034307,AMD Ryzen 7,5800H,8,17.3,32,SSD,1000,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1050,HP ProBook 450 G4,Y8A03ES,https://www.bol.com/be/nl/p/hp-probook-450-g4-notebook-39-6-cm-full-hd-intel-core-i5-8-gb-ddr4-sdram-256-gb-ssd-windows-10-pro-zwart-grijs/9200000077334865/,,499,EUR,Intel Core i5 - i5-7200U - 2 cores - 15.6 inch - 8GB - 256GB SSD - Black | Gray - Y8A03ES,Intel Core i5,i5-7200U,2,15.6,8,SSD,256,Black | Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1048,HP Envy X360 15-ES0570ND,3Z703EA#ABH,https://www.bol.com/be/nl/p/hp-envy-x360-15-es0570nd/9300000035735863/,1537,1539,EUR,2021 - Intel Core i7 - i7-1165G7 - 4 cores - 15.6 inch - 16GB - 1000GB SSD - Silver - 3Z703EA#ABH,Intel Core i7,i7-1165G7,4,15.6,16,SSD,1000,Silver,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,1308,Acer A315-23-R9G5 Aspire 3,NX.A2ZEH.00F,https://www.bol.com/be/nl/p/acer-a315-23-r9g5-aspire-3-laptop-amd-ryzen-3-3250u-8-gb-256-gb-ssd-windows-11-home-s/9300000073709623/,503.95,514.04,EUR,AMD Ryzen 3 - 3250U - 2 cores - 15.6 inch - 8GB - 256GB SSD - Silver - NX.A2ZEH.00F,AMD Ryzen 3,3250U,2,15.6,8,SSD,256,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,1485,Lenovo Ideapad Gaming 3 15ACH6 82K2,82K2019XMH,https://www.bol.com/be/nl/p/lenovo-ideapad-gaming-3-15ach6-82k2-laptop-15-6-inch/9300000057822446/,999,1089,EUR,AMD Ryzen™ 5 - 5600H - 6 cores - 15.6 inch - 8GB - 512GB - 512GB SSD - Shadow black - 82K2019XMH,AMD Ryzen™ 5,5600H,6,15.6,8,SSD,512,Shadow black,,https://azerty.nl/product/lenovo-ideapad-gaming-3-15ach6-82k2-laptop/4670399,https://azerty.nl/product/lenovo-ideapad-gaming-3-15ach6-82k2-laptop/5335430,https://devices-api-prd.s3.eu-west-3.amazonaws.com/582a6c657c1b7318c9e7e717fcceed37.jpg,999,1099,EUR,975,1035,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,1836,HP Victus Gaming 15-FB0977ND,6P0M7EA#ABH,https://www.bol.com/be/nl/p/hp-victus-gaming-15-fb0977nd/9300000101392610/,1246,1249,EUR,AMD Ryzen 7 - 5800H - 8 cores - 15.6 inch - 16GB - 1000GB SSD - Silver - 6P0M7EA#ABH,AMD Ryzen 7,5800H,8,15.6,16,SSD,1000,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,1847,Microsoft Surface 5,R1S-00009,https://www.bol.com/be/nl/p/microsoft-surface-laptop-5-r1s-00009-touchscreen-i5-8gb-512gb-platinum-13-5-inch/9300000122168540/,1249,1199,EUR,Intel Core i5 - 1235U - 10 cores - 13.5 inch - 8GB - 512GB SSD - Platinum - R1S-00009,Intel Core i5,1235U,10,13.5,8,SSD,512,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,1100,HP Elitebook 1030 G8 X360,401L3EA#UUG,https://www.bol.com/be/nl/p/hp-elitebook1030g8-x360-i7-1165-16gb-512gb-ssd/9300000045850488/,1999,,EUR,2021 - Intel Core i7 - 1165G7 - 4 cores - 13.3 inch - 16GB - 512GB SSD - Silver - 401L3EA#UUG,Intel Core i7,1165G7,4,13.3,16,SSD,512,Silver,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,3671,Dell Precision 5570,65RJ0,https://azerty.nl/product/nb-dell-precision-5570-15-6-uhd-t-i9-w10p-w11p-i9-12900h-1tbssd-32gb-a2000-wl-bt-bl-3yps/4801822,4038.85,4048,EUR,Intel® Core™ i9 - i9-12900H - 14 cores - 15.6 inch - 32GB - 1000GB SSD - Gray - 65RJ0,Intel® Core™ i9,i9-12900H,14,15.6,32,SSD,1000,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,962,Acer Chromebook Spin 513,NX.AA1EH.002,https://www.bol.com/be/nl/p/acer-chromebook-spin-513-azerty-4gb-ram-64gb-flash/9300000111962019/,,285.09,EUR,Qualcomm Snapdragon - 468 - 13.3 inch - 4GB - 64GB Flash - Blue - NX.AA1EH.002,Qualcomm Snapdragon,468,,13.3,4,Flash,64,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,1065,Dell Latitude 7330,PGKF6,https://www.bol.com/be/nl/p/dell-latitude-7330-i7-1265u-notebook-33-8-cm-full-hd-intel-core-i7-16-gb-ddr4-sdram-256-gb-ssd-wi-fi-6e-windows-10-pro-zwart/9300000113219501/,1399,,EUR,Intel Core i7 - i7-1265U - 10 cores - 13.3 inch - 16GB - 256GB SSD - Black - PGKF6,Intel Core i7,i7-1265U,10,13.3,16,SSD,256,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,1256,Lenovo Ideapad Flex 5,81X20048MH,https://www.bol.com/be/nl/p/lenovo-ideapad-flex-5-2-in-1-laptop-14-inch/9300000002476574/,699.99,699,EUR,AMD Ryzen 5 - 4500U - 6 cores - 14 inch - 8GB - 256GB SSD - Blue - 81X20048MH,AMD Ryzen 5,4500U,6,14,8,SSD,256,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,1068,HP 15s-FQ2230ND,39Z84EA#ABH,https://www.bol.com/be/nl/p/hp-15s-fq2230nd-i3-1125g4-notebook-39-6-cm-full-hd-intel-core-i3-8-gb-ddr4-sdram-256-gb-ssd-wi-fi-5-windows-10-home-s-zilver/9300000023855720/,,525,EUR,2021 - Intel® Core™ i3 - i3-1125G4 - 4 cores - 15.6 inch - 8GB - 256GB SSD - Natuurlijk zilver - 39Z84EA#ABH,Intel® Core™ i3,i3-1125G4,4,15.6,8,SSD,256,Natuurlijk zilver,2021,https://azerty.nl/product/hp-15s-fq2230nd-core-i3-1125g4/4603494,https://devices-api-prd.s3.eu-west-3.amazonaws.com/d7fa53f462e6d2271ac8fe1448e0112b.jpg,,546.95,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,1314,HP Chromebook 14a-NA0416ND,14A-NA0416ND,https://www.bol.com/be/nl/p/hp-chromebook-14a-na0416nd/9300000050860387/,223.18,224.85,EUR,2021 - Intel Celeron - 4020 - 2 cores - 14 inch - 4GB - 64GB Flash - Silver - 14A-NA0416ND,Intel Celeron,4020,2,14,4,Flash,64,Silver,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,3241,Microsoft Surface 5,RL1-00009,https://azerty.nl/product/microsoft-surface-laptop-5-laptop/5020938,2842.9,2842,EUR,Intel Core i7 - i7-1265U - 10 cores - 15 inch - 32GB - 1000GB - 1000GB SSD - Black - RL1-00009,Intel Core i7,i7-1265U,10,15,32,SSD,1000,Black,,https://www.bol.com/be/nl/p/microsoft-surface-laptop-5-i7-1265u-notebook-38-1-cm-touchscreen-intel-core-i7-32-gb-lpddr5x-sdram-1000-gb-ssd-wi-fi-6-windows-11-pro-zwart/9300000126608492/,,,2716.3,2707.6,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,3107,HP K12 PB X360 435 G8,4P3B4ES#ABD,https://azerty.nl/product/hp-k12-pb-x360-435-g8-13-3-r5-5600u-16gb-512gbssd-4p3b4es-w10p/4914540,1386.09,1351.26,EUR,AMD Ryzen™ 5 - 5600U - 6 cores - 13.3 inch - 16GB - 512GB SSD - Silver - 4P3B4ES#ABD,AMD Ryzen™ 5,5600U,6,13.3,16,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,1074,HP Elitebook 650 G9,5Y3U5EA#ABB,https://www.bol.com/be/nl/p/hp-elitebook-650-g9-15-6-fhd-i7-1255u-8gb-512gb-ssd-w11-pro-qwerty-nl/9300000113878479/,1099,1129,EUR,Intel Core i7 - 1255U - 10 cores - 15.6 inch - 8GB - 512GB SSD - Silver - 5Y3U5EA#ABB,Intel Core i7,1255U,10,15.6,8,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,1856,HP 17-CN1426ND,6L9B7EA#ABH,https://www.bol.com/be/nl/p/hp-17-cn1426nd-i5-1155g7-notebook-43-9-cm-full-hd-intel-core-i5-8-gb-ddr4-sdram-512-gb-ssd-wi-fi-5-windows-11-home-zilver/9300000096879924/,740.2,751.3,EUR,2021 - Intel Core i5 - i5-1155G7 - 4 cores - 17.3 inch - 8GB - 512GB SSD - Silver - 6L9B7EA#ABH,Intel Core i5,i5-1155G7,4,17.3,8,SSD,512,Silver,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,935,Acer Aspire 1 A114-61-S6H7,A114-61-S6H7,https://www.bol.com/be/nl/p/acer-aspire-1-a114-61-s6h7-laptop-64-gb-flash-kryo-468/9300000065395048/,305,,EUR,Qualcomm Snapdragon - 7c - 14 inch - 4GB - 64GB Flash - White - A114-61-S6H7,Qualcomm Snapdragon,7c,,14,4,Flash,64,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,934,Microsoft Surface Book 3,SMG-00009,https://www.bol.com/be/nl/p/microsoft-surface-book-3-i7-1065g7-hybride-38-1-cm-touchscreen-intel-core-i7-16-gb-lpddr4x-sdram-256-gb-ssd-nvidia-geforce-gtx-1660-ti-max-q-wi-fi-6-windows-10-pro-platina/9300000002476488/,1599,,EUR,Intel Core i7 - i7-1065G7 - 4 cores - 15 inch - 16GB - 256GB SSD - Platinum - SMG-00009,Intel Core i7,i7-1065G7,4,15,16,SSD,256,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,1173,Lenovo Thinkbook G3 14,21A2002MMH,https://www.bol.com/be/nl/p/lenovo-thinkbook-g3-14-21a2002mmh-amd-ryzen-5-8gb-ram-256gb-ssd-windows-10-pro/9300000034748108/,599,603.79,EUR,AMD Ryzen™ 5 - 5500U - 6 cores - 14 inch - 8GB - 256GB - 256GB SSD - Mineral Grey - 21A2002MMH,AMD Ryzen™ 5,5500U,6,14,8,SSD,256,Mineral Grey,,https://azerty.nl/product/lenovo-thinkbook-14-g3-acl-21a2-amd-ryzen-5-5500u-2-1-ghz/4717378,https://azerty.nl/product/lenovo-thinkbook-14-g3-acl-21a2-laptop/4717378,,741.73,650,EUR,744.88,741.73,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
